subject,velocity,trial,column,count,nan_count,min,max,range,std,max_abs_diff,flag_jump_gt_180,flag_range_gt_200,flag_range_gt_300
강비은,30,4,Ankle_R_Z_deg,238,0,-1.5466215942293955e-6,1.4569040243303608e-6,3.0035256185597563e-6,3.799369594397509e-7,2.6624811011757863e-6,false,false,false
강비은,30,9,Ankle_L_Z_deg,237,0,-1.3174089289447071e-6,2.028666601696412e-6,3.3460755306411192e-6,4.5041117585685117e-7,2.5429042549272353e-6,false,false,false
강비은,30,3,Ankle_L_Z_deg,238,0,-8.658983786972069e-7,2.0518092590029263e-6,2.9177076377001334e-6,4.608591893351621e-7,2.2063035576553312e-6,false,false,false
강비은,30,7,Ankle_R_Z_deg,240,0,-1.0189529293008444e-6,2.1634642849841372e-6,3.182417214284982e-6,5.463961118560894e-7,2.109099852591442e-6,false,false,false
강비은,30,5,Ankle_R_Z_deg,238,0,-1.7473505857865188e-6,1.5151613411531986e-6,3.2625119269397174e-6,5.330130027973961e-7,2.1088178773356025e-6,false,false,false
강비은,30,6,Ankle_R_Z_deg,238,0,-1.666536202662899e-6,1.4029618550993959e-6,3.069498057762295e-6,5.045452268760554e-7,2.096553862039379e-6,false,false,false
강비은,30,10,Ankle_L_Z_deg,238,0,-1.8481162067603974e-6,3.76152141513338e-7,2.2242683482737356e-6,3.902234930029984e-7,1.7487674338415796e-6,false,false,false
강비은,30,2,Ankle_L_Z_deg,238,0,-6.195771599199115e-7,7.41041487260849e-7,1.3606186471807604e-6,1.9853251975493254e-7,1.0506654003632812e-6,false,false,false
강비은,30,1,Ankle_L_Z_deg,236,0,-6.753348851796963e-7,5.431080315187793e-7,1.2184429166984755e-6,2.096583853386285e-7,9.763733171138452e-7,false,false,false
강비은,30,4,Ankle_L_Z_deg,238,0,-7.567638659677433e-7,5.665371041354686e-7,1.3233009701032118e-6,1.6880538825422607e-7,8.364135681336671e-7,false,false,false
강비은,30,7,Ankle_L_Z_deg,240,0,-3.778400237161345e-7,3.7713310091041373e-7,7.549731246265483e-7,1.1923391954005004e-7,5.918540776777625e-7,false,false,false
강비은,30,6,Ankle_L_Z_deg,238,0,-1.7723055740394058e-7,5.26438464544417e-7,7.036690219483576e-7,1.2311988096403016e-7,5.414953757953086e-7,false,false,false
강비은,30,8,Ankle_L_Z_deg,238,0,-3.90946955975149e-7,2.712212470452868e-7,6.621682030204359e-7,8.332004777791075e-8,4.878293932106633e-7,false,false,false
강비은,30,5,Ankle_L_Z_deg,238,0,-2.1445990093632082e-7,2.954617141473191e-7,5.099216150836399e-7,6.6672828895948e-8,3.491816898282371e-7,false,false,false
